Location_ID,Location_Name,Date_Early,Date_Mid,Date_Late,Latitude,Longitude,Region,Ocean_Basin,Ecosystem_Type,Climate_Zone,SST_2003_C,SST_2010_C,SST_2025_C,Current_U_2025_m_s,Current_V_2025_m_s,Current_Speed_2025_m_s,Current_Direction_2025_deg,Chlorophyll_2003_mg_m3,Chlorophyll_2010_mg_m3,Nitrate_2003_mmol_m3,Nitrate_2010_mmol_m3,Phosphate_2003_mmol_m3,Phosphate_2010_mmol_m3,Silicate_2003_mmol_m3,Silicate_2010_mmol_m3,Oxygen_2003_mmol_m3,Oxygen_2010_mmol_m3,Marine_Life_Production_2003_mg_m3_day,Marine_Life_Production_2010_mg_m3_day,pH_2025,DIC_2025_mmol_m3,Alkalinity_2025_mmol_m3,Sea_Ice_2003_percent,Sea_Ice_2010_percent,Sea_Ice_2025_percent
114,SAtl_114,2003-01-15,2010-01-15,2025-01-15,-27.5,7.5,South_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,22.369998931884766,20.979999542236328,18.43000030517578,-0.02983127348124981,0.08737914264202118,0.09233103187102266,108.84992479086331,0.23387396335601807,0.23387396335601807,0.4044354259967804,0.4044354259967804,0.1773681342601776,0.1773681342601776,1.377086877822876,1.377086877822876,237.90611267089844,237.90611267089844,4.820644855499268,4.820644855499268,8.046733856201172,2.1063404083251953,2.4033455848693848,,,
115,ARC_115,2003-01-15,2010-01-15,2025-01-15,77.5,-15.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7899999618530273,-1.7699999809265137,-1.3299999237060547,0.03134707733988762,0.0007853896822780371,0.03135691462350728,1.4352247644300815,0.32340195775032043,0.32340195775032043,5.523985385894775,5.523985385894775,0.602356493473053,0.602356493473053,11.805354118347168,11.805354118347168,379.4809875488281,379.4809875488281,1.2683475017547607,1.2683475017547607,8.134336471557617,2.152127504348755,2.287526845932007,1.0,0.9899999499320984,0.5600000023841858
116,NAtl_116,2003-01-15,2010-01-15,2025-01-15,62.5,-60.0,North_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,-1.7999999523162842,-0.9899999499320984,5.170000076293945,-0.10814949870109558,-0.04791369289159775,0.11828793698348374,203.8948771103635,1.2731319665908813,1.2731319665908813,1.5789004564285278,1.5789004564285278,0.23827806115150452,0.23827806115150452,1.1994088888168335,1.1994088888168335,349.00787353515625,349.00787353515625,23.439472198486328,23.439472198486328,8.158143997192383,2.182218551635742,2.337984800338745,1.0,0.8199999928474426,
117,SPac_117,2003-01-15,2010-01-15,2025-01-15,-42.5,-120.0,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,14.09000015258789,11.65999984741211,10.519999504089355,-0.05215243622660637,0.08872593939304352,0.10291826332361169,120.44669030743214,0.3287735879421234,0.3287735879421234,12.895488739013672,12.895488739013672,1.0229780673980713,1.0229780673980713,5.013314723968506,5.013314723968506,281.32696533203125,281.32696533203125,4.61143684387207,4.61143684387207,8.027242660522461,2.1111602783203125,2.3252618312835693,,,
118,NAtl_118,2003-01-15,2010-01-15,2025-01-15,47.5,-15.0,North_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,11.829999923706055,12.829999923706055,18.0,-0.0022044600918889046,-0.10421165823936462,0.10423497185347566,268.78816413830094,0.2835249900817871,0.2835249900817871,1.8739410638809204,1.8739410638809204,0.1783473938703537,0.1783473938703537,0.8199284672737122,0.8199284672737122,258.0941467285156,258.0941467285156,11.37506103515625,11.37506103515625,8.081854820251465,2.1561615467071533,2.3976995944976807,,,
119,SPac_119,2003-01-15,2010-01-15,2025-01-15,-35.0,165.0,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,20.479999542236328,19.35999870300293,17.10999870300293,0.038988325744867325,-0.005352322943508625,0.03935399478171807,352.1832869798797,0.3989861309528351,0.3989861309528351,1.1621638536453247,1.1621638536453247,0.2235027402639389,0.2235027402639389,1.2437623739242554,1.2437623739242554,238.73289489746094,238.73289489746094,9.78864574432373,9.78864574432373,8.074577331542969,2.0903570652008057,2.388824939727783,,,
120,SO_120,2003-01-15,2010-01-15,2025-01-15,-65.0,-52.5,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,-0.6499999761581421,-1.4900000095367432,-1.7799999713897705,0.03234194964170456,0.05568348988890648,0.06439450871646203,59.85122714938504,0.07484735548496246,0.07484735548496246,29.39177703857422,29.39177703857422,2.085914373397827,2.085914373397827,94.40022277832031,94.40022277832031,345.99005126953125,345.99005126953125,0.0019172924803569913,0.0019172924803569913,8.169022560119629,2.2172772884368896,2.37422776222229,,0.699999988079071,0.8799999952316284
121,SO_121,2003-01-15,2010-01-15,2025-01-15,-72.5,-127.5,Southern_Ocean,Southern_Ocean,Polar_Marine,Polar,-1.409999966621399,-1.709999918937683,-1.6899999380111694,-0.0118283461779356,-0.007692247629165649,0.01410958705609375,213.03688250823015,0.05813087150454521,0.05813087150454521,29.358633041381836,29.358633041381836,2.043200731277466,2.043200731277466,58.76334762573242,58.76334762573242,337.7247619628906,337.7247619628906,0.0,0.0,8.068506240844727,2.204029083251953,2.32536244392395,0.7799999713897705,0.85999995470047,0.8100000023841858
122,NPac_122,2003-01-15,2010-01-15,2025-01-15,47.5,-127.5,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,7.899999618530273,8.119999885559082,14.179999351501465,0.06896240264177322,0.08127639442682266,0.10659111252421799,49.685648412160745,0.22775253653526306,0.22775253653526306,2.9909462928771973,2.9909462928771973,0.4957210123538971,0.4957210123538971,4.8927812576293945,4.8927812576293945,267.9175720214844,267.9175720214844,6.209544658660889,6.209544658660889,8.05721378326416,2.0464210510253906,2.2247533798217773,,,
123,Ind_123,2003-01-15,2010-01-15,2025-01-15,-57.5,60.0,Indian_Ocean,Atlantic_Ocean,Subpolar_Marine,Temperate,1.7599999904632568,1.909999966621399,1.1799999475479126,0.13789749145507812,0.17874062061309814,0.2257519160644242,52.34999406658335,0.2279660701751709,0.2279660701751709,29.404226303100586,29.404226303100586,2.064438819885254,2.064438819885254,68.82806396484375,68.82806396484375,347.2373962402344,347.2373962402344,0.1324889361858368,0.1324889361858368,8.018381118774414,2.2153663635253906,2.3446176052093506,,,
124,NAtl_124,2003-01-15,2010-01-15,2025-01-15,32.5,15.0,North_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,17.28999900817871,16.899999618530273,27.809999465942383,0.28812116384506226,-0.09319233149290085,0.30281779291269517,342.0762817923431,0.13430941104888916,0.13430941104888916,0.007503979839384556,0.007503979839384556,0.001258732983842492,0.001258732983842492,1.55953049659729,1.55953049659729,214.36557006835938,214.36557006835938,2.683354139328003,2.683354139328003,8.10831356048584,2.3103041648864746,2.658109188079834,,,
125,SPac_125,2003-01-15,2010-01-15,2025-01-15,-57.5,-135.0,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,5.0,2.8499999046325684,2.5,0.10533275455236435,0.12515796720981598,0.1635833302561175,49.916085768587536,0.128932386636734,0.128932386636734,23.51422882080078,23.51422882080078,1.6656079292297363,1.6656079292297363,25.52191162109375,25.52191162109375,317.2090148925781,317.2090148925781,0.060868170112371445,0.060868170112371445,8.001775741577148,2.209981679916382,2.34748911857605,,,
126,ARC_126,2003-01-15,2010-01-15,2025-01-15,85.0,52.5,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.7400000095367432,-1.649999976158142,0.02714998833835125,-0.1265466958284378,0.12942638097338488,282.1089719809685,0.07358936965465546,0.07358936965465546,6.387879848480225,6.387879848480225,0.5129000544548035,0.5129000544548035,6.709569454193115,6.709569454193115,366.3455810546875,366.3455810546875,0.27758896350860596,0.27758896350860596,8.176013946533203,2.1559603214263916,2.312406539916992,1.0,0.9799999594688416,0.8700000047683716
127,NAtl_127,2003-01-15,2010-01-15,2025-01-15,62.5,-7.5,North_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,7.25,8.40999984741211,12.319999694824219,-0.033727746456861496,-0.03622348606586456,0.04949446255716105,227.04334809681382,0.5419093370437622,0.5419093370437622,1.5923196077346802,1.5923196077346802,0.2015870362520218,0.2015870362520218,1.4964905977249146,1.4964905977249146,290.4996032714844,290.4996032714844,26.301265716552734,26.301265716552734,8.065951347351074,2.18654203414917,2.3749992847442627,,,
128,SO_128,2003-01-15,2010-01-15,2025-01-15,-65.0,-45.0,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,-1.0,-1.3700000047683716,-1.7599999904632568,0.01620827428996563,0.03169969469308853,0.035603072888358754,62.91902371915439,0.0953754335641861,0.0953754335641861,29.736644744873047,29.736644744873047,2.112292766571045,2.112292766571045,99.92198181152344,99.92198181152344,352.0050354003906,352.0050354003906,0.005588991101831198,0.005588991101831198,8.053243637084961,2.259442090988159,2.379896402359009,0.3199999928474426,0.41999998688697815,0.8700000047683716
129,ARC_129,2003-01-15,2010-01-15,2025-01-15,77.5,-97.5,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.6999999284744263,-1.75,-1.4299999475479126,-0.06854905933141708,-0.10173266381025314,0.12267236209167952,236.02729421182798,0.03298547491431236,0.03298547491431236,7.750791072845459,7.750791072845459,0.8319632411003113,0.8319632411003113,15.439213752746582,15.439213752746582,364.4132080078125,364.4132080078125,0.08528614044189453,0.08528614044189453,8.046162605285645,2.1466100215911865,2.2462716102600098,0.9599999785423279,0.9799999594688416,0.550000011920929
130,ARC_130,2003-01-15,2010-01-15,2025-01-15,77.5,-7.5,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.4399999380111694,-1.5799999237060547,-1.3399999141693115,0.0059033287689089775,-0.07072312384843826,0.07096907451443456,274.77147403587645,0.28700345754623413,0.28700345754623413,6.378593921661377,6.378593921661377,0.5656497478485107,0.5656497478485107,8.98717975616455,8.98717975616455,376.34228515625,376.34228515625,1.2805453538894653,1.2805453538894653,8.150187492370605,2.1620354652404785,2.309190034866333,0.9199999570846558,0.949999988079071,0.3799999952316284
131,SO_131,2003-01-15,2010-01-15,2025-01-15,-65.0,120.0,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,0.11999999731779099,-1.0199999809265137,-1.7999999523162842,-0.0780470073223114,-0.044557731598615646,0.08987061142099347,209.72243079524756,0.1194901317358017,0.1194901317358017,29.374521255493164,29.374521255493164,2.056347131729126,2.056347131729126,65.82501983642578,65.82501983642578,338.2181396484375,338.2181396484375,0.005683250725269318,0.005683250725269318,8.017643928527832,2.2593867778778076,2.3681230545043945,,0.23999999463558197,0.9799999594688416
132,SPac_132,2003-01-15,2010-01-15,2025-01-15,-50.0,-180.0,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,9.969999313354492,8.34999942779541,7.509999752044678,0.2205924093723297,0.0010216805385425687,0.22059477533208335,0.2653652701536178,0.40479356050491333,0.40479356050491333,19.901174545288086,19.901174545288086,1.441847562789917,1.441847562789917,18.362531661987305,18.362531661987305,304.3913879394531,304.3913879394531,2.130479574203491,2.130479574203491,8.034954071044922,2.1610586643218994,2.3429408073425293,,,
133,SO_133,2003-01-15,2010-01-15,2025-01-15,-65.0,30.0,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,0.75,-0.8899999856948853,-1.7699999809265137,-0.05829343944787979,-0.030217984691262245,0.06566012246002124,207.40118974341593,0.04167240858078003,0.04167240858078003,32.305397033691406,32.305397033691406,2.268503189086914,2.268503189086914,118.16523742675781,118.16523742675781,306.6630554199219,306.6630554199219,1.510348397459893e-06,1.510348397459893e-06,8.030430793762207,2.2455172538757324,2.3638932704925537,,,0.8499999642372131
134,Ind_134,2003-01-15,2010-01-15,2025-01-15,-42.5,82.5,Indian_Ocean,Atlantic_Ocean,Subpolar_Marine,Temperate,13.559999465942383,12.389999389648438,11.90999984741211,0.09591089934110641,-0.1015707328915596,0.13969793982929166,313.3583494510281,0.37762972712516785,0.37762972712516785,11.127761840820312,11.127761840820312,0.8558707237243652,0.8558707237243652,7.6591291427612305,7.6591291427612305,263.2010498046875,263.2010498046875,5.826348781585693,5.826348781585693,8.0538911819458,2.130282402038574,2.3569767475128174,,,
135,SAtl_135,2003-01-15,2010-01-15,2025-01-15,-27.5,-15.0,South_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,25.3799991607666,24.299999237060547,21.0,0.08022351562976837,0.07863538712263107,0.11233582050230347,44.42722738200435,0.04166576638817787,0.04166576638817787,0.0007840924081392586,0.0007840924081392586,0.10724704712629318,0.10724704712629318,1.4608453512191772,1.4608453512191772,228.17214965820312,228.17214965820312,0.15149275958538055,0.15149275958538055,8.029806137084961,2.131056308746338,2.450186252593994,,,
136,NPac_136,2003-01-15,2010-01-15,2025-01-15,55.0,-150.0,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,4.400000095367432,3.75,11.75999927520752,-0.09919050335884094,-0.06413773447275162,0.11812029859375325,212.88717921750379,0.2985696792602539,0.2985696792602539,15.564831733703613,15.564831733703613,1.3329696655273438,1.3329696655273438,18.656612396240234,18.656612396240234,300.1583557128906,300.1583557128906,8.593414306640625,8.593414306640625,8.025365829467773,2.116853952407837,2.252322196960449,,,
137,Ind_137,2003-01-15,2010-01-15,2025-01-15,10.0,127.5,Indian_Ocean,Indian_Ocean,Tropical_Marine,Tropical,27.309999465942383,28.81999969482422,29.42999839782715,-0.07078778743743896,-0.1324133723974228,0.15014730114106817,241.87117512335192,0.1045917272567749,0.1045917272567749,0.006708209402859211,0.006708209402859211,0.06252477318048477,0.06252477318048477,1.503304123878479,1.503304123878479,199.44691467285156,199.44691467285156,4.049803733825684,4.049803733825684,8.026522636413574,1.9762239456176758,2.310468912124634,,,
138,SPac_138,2003-01-15,2010-01-15,2025-01-15,-42.5,-97.5,South_Pacific,Atlantic_Ocean,Subpolar_Marine,Temperate,13.779999732971191,13.199999809265137,10.15999984741211,0.005167395807802677,-0.03046627715229988,0.03090139192585419,279.62634547303367,0.33683377504348755,0.33683377504348755,13.511300086975098,13.511300086975098,1.065049409866333,1.065049409866333,5.42166805267334,5.42166805267334,281.850830078125,281.850830078125,4.839961528778076,4.839961528778076,8.023670196533203,2.1153860092163086,2.318325996398926,,,
139,NPac_139,2003-01-15,2010-01-15,2025-01-15,47.5,172.5,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,3.490000009536743,3.4700000286102295,10.550000190734863,0.029270505532622337,-0.04001729562878609,0.04957969789719313,306.1834683448049,0.31029778718948364,0.31029778718948364,14.956889152526855,14.956889152526855,1.2791661024093628,1.2791661024093628,19.683801651000977,19.683801651000977,315.4380187988281,315.4380187988281,7.168770790100098,7.168770790100098,8.021448135375977,2.1583664417266846,2.294466972351074,,,
140,Eq_140,2003-01-15,2010-01-15,2025-01-15,-12.5,-105.0,Equatorial,Pacific_Ocean,Tropical_Marine,Tropical,24.709999084472656,26.469999313354492,23.939998626708984,-0.028503503650426865,0.007685583550482988,0.02952148226057344,164.90984118704554,0.15310180187225342,0.15310180187225342,2.6817562580108643,2.6817562580108643,0.5326477885246277,0.5326477885246277,0.7124670147895813,0.7124670147895813,215.02891540527344,215.02891540527344,4.029574394226074,4.029574394226074,7.9978461265563965,2.0931618213653564,2.4047703742980957,,,
141,Eq_141,2003-01-15,2010-01-15,2025-01-15,-12.5,-7.5,Equatorial,Atlantic_Ocean,Tropical_Marine,Tropical,23.09000015258789,25.979999542236328,23.85999870300293,-0.08471518009901047,0.038207508623600006,0.09293263933855665,155.72408441479104,0.058249104768037796,0.058249104768037796,0.0007716088439337909,0.0007716088439337909,0.025448430329561234,0.025448430329561234,0.8817680478096008,0.8817680478096008,212.86778259277344,212.86778259277344,0.6313914060592651,0.6313914060592651,8.014890670776367,2.121917963027954,2.464465618133545,,,
142,Eq_142,2003-01-15,2010-01-15,2025-01-15,-5.0,-90.0,Equatorial,Atlantic_Ocean,Tropical_Marine,Tropical,24.90999984741211,28.26999855041504,23.329999923706055,-0.38533854484558105,-0.12367154657840729,0.4046979683378767,197.79364753569274,0.21925558149814606,0.21925558149814606,4.988768100738525,4.988768100738525,0.686233639717102,0.686233639717102,2.4236717224121094,2.4236717224121094,213.76278686523438,213.76278686523438,9.240936279296875,9.240936279296875,7.926879405975342,2.079232692718506,2.3577427864074707,,,
143,NPac_143,2003-01-15,2010-01-15,2025-01-15,2.5,-180.0,North_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,28.0,28.510000228881836,28.920000076293945,-0.07660726457834244,0.15785887837409973,0.17546537683459085,115.88681460037259,0.17540845274925232,0.17540845274925232,2.911513090133667,2.911513090133667,0.5006231665611267,0.5006231665611267,2.122493267059326,2.122493267059326,201.4811248779297,201.4811248779297,8.046940803527832,8.046940803527832,7.9267730712890625,2.0752949714660645,2.3602662086486816,,,
144,SAtl_144,2003-01-15,2010-01-15,2025-01-15,-35.0,-75.0,South_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,19.520000457763672,17.170000076293945,13.539999961853027,0.028530500829219818,-0.010671143420040607,0.030460840097692458,339.4929063393099,0.2530381977558136,0.2530381977558136,4.841080665588379,4.841080665588379,0.759040892124176,0.759040892124176,1.2093911170959473,1.2093911170959473,260.6059265136719,260.6059265136719,4.441194534301758,4.441194534301758,8.040895462036133,2.0685060024261475,2.311601400375366,,,
145,Eq_145,2003-01-15,2010-01-15,2025-01-15,-12.5,165.0,Equatorial,Pacific_Ocean,Tropical_Marine,Tropical,28.25,29.849998474121094,28.5,-0.27829766273498535,-0.20761223137378693,0.34720660664762487,216.72322629202412,0.07316046953201294,0.07316046953201294,0.0011193910613656044,0.0011193910613656044,0.1825585514307022,0.1825585514307022,1.2197519540786743,1.2197519540786743,199.9571075439453,199.9571075439453,1.7533992528915405,1.7533992528915405,8.019880294799805,1.9773271083831787,2.3258183002471924,,,
146,SPac_146,2003-01-15,2010-01-15,2025-01-15,-20.0,-105.0,South_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,24.899999618530273,24.799999237060547,22.850000381469727,-0.060880765318870544,-0.03627287223935127,0.07086740327050012,210.7865637488946,0.1459559202194214,0.1459559202194214,0.7445584535598755,0.7445584535598755,0.46898365020751953,0.46898365020751953,0.8339930772781372,0.8339930772781372,224.18325805664062,224.18325805664062,2.6887950897216797,2.6887950897216797,8.018918991088867,2.144164800643921,2.4658024311065674,,,
147,SO_147,2003-01-15,2010-01-15,2025-01-15,-65.0,112.5,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,-0.8899999856948853,-1.1799999475479126,-1.7999999523162842,-0.23342019319534302,-0.01634698547422886,0.23399190269205022,184.00602249953982,0.07077491283416748,0.07077491283416748,26.88449478149414,26.88449478149414,1.9029600620269775,1.9029600620269775,51.44190216064453,51.44190216064453,360.0018005371094,360.0018005371094,0.002492679050192237,0.002492679050192237,8.022346496582031,2.261280059814453,2.3710522651672363,0.12999999523162842,0.3499999940395355,0.9099999666213989
148,NAtl_148,2003-01-15,2010-01-15,2025-01-15,10.0,-22.5,North_Atlantic,Atlantic_Ocean,Tropical_Marine,Tropical,24.51999855041504,23.19999885559082,27.689998626708984,0.3146995007991791,0.13143645226955414,0.3410444498719475,22.66819653260405,0.09488777816295624,0.09488777816295624,0.003151156473904848,0.003151156473904848,0.0006839930429123342,0.0006839930429123342,1.8555214405059814,1.8555214405059814,205.68406677246094,205.68406677246094,1.8618062734603882,1.8618062734603882,8.029303550720215,2.055387020111084,2.3987069129943848,,,
149,Ind_149,2003-01-15,2010-01-15,2025-01-15,40.0,135.0,Indian_Ocean,Indian_Ocean,Temperate_Marine,Subtropical,7.0,7.62999963760376,24.3799991607666,0.09560006856918335,0.07939638197422028,0.12427050567624182,39.709817658549916,0.16476841270923615,0.16476841270923615,0.05479264631867409,0.05479264631867409,0.004153850022703409,0.004153850022703409,1.574338436126709,1.574338436126709,250.67880249023438,250.67880249023438,5.466611385345459,5.466611385345459,8.178241729736328,2.070998191833496,2.3353569507598877,,,
150,ARC_150,2003-01-15,2010-01-15,2025-01-15,85.0,-7.5,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.71999990940094,-1.5799999237060547,0.005144055932760239,-0.12424622476100922,0.1243526665528431,272.37081218547576,0.04169631749391556,0.04169631749391556,6.89094877243042,6.89094877243042,0.7140128016471863,0.7140128016471863,13.417160034179688,13.417160034179688,369.10650634765625,369.10650634765625,0.06555039435625076,0.06555039435625076,8.10361385345459,2.1452722549438477,2.2628962993621826,1.0,0.9799999594688416,0.7899999618530273
151,Ind_151,2003-01-15,2010-01-15,2025-01-15,25.0,142.5,Indian_Ocean,Indian_Ocean,Temperate_Marine,Subtropical,21.729999542236328,23.899999618530273,27.869998931884766,0.10987257957458496,-0.0003861994482576847,0.10987325831332817,359.79860755620217,0.09280533343553543,0.09280533343553543,0.005797246005386114,0.005797246005386114,0.0002387243148405105,0.0002387243148405105,1.5818759202957153,1.5818759202957153,200.27255249023438,200.27255249023438,2.1742968559265137,2.1742968559265137,8.066768646240234,2.030550479888916,2.352067470550537,,,
152,NAtl_152,2003-01-15,2010-01-15,2025-01-15,55.0,-30.0,North_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,6.710000038146973,7.269999980926514,11.619999885559082,0.15811577439308167,0.23919308185577393,0.2867297133531627,56.533771633560804,0.21786141395568848,0.21786141395568848,4.995261192321777,4.995261192321777,0.42230314016342163,0.42230314016342163,2.7611641883850098,2.7611641883850098,290.0367126464844,290.0367126464844,4.876737117767334,4.876737117767334,8.084009170532227,2.171571731567383,2.366363048553467,,,
153,Ind_153,2003-01-15,2010-01-15,2025-01-15,-57.5,105.0,Indian_Ocean,Atlantic_Ocean,Subpolar_Marine,Temperate,2.690000057220459,1.8499999046325684,0.5099999904632568,0.02487741969525814,-0.004502522759139538,0.025281588595074227,349.74118549335174,0.2930983603000641,0.2930983603000641,27.39567756652832,27.39567756652832,1.933823823928833,1.933823823928833,49.923526763916016,49.923526763916016,352.8770751953125,352.8770751953125,0.33259958028793335,0.33259958028793335,8.017251968383789,2.2266366481781006,2.3547122478485107,,,
154,Ind_154,2003-01-15,2010-01-15,2025-01-15,-50.0,60.0,Indian_Ocean,Atlantic_Ocean,Subpolar_Marine,Temperate,4.480000019073486,5.119999885559082,4.039999961853027,0.047022830694913864,0.00370845478028059,0.047168837630578934,4.509297373620485,0.3755556344985962,0.3755556344985962,25.40349578857422,25.40349578857422,1.8172658681869507,1.8172658681869507,39.055850982666016,39.055850982666016,337.0665283203125,337.0665283203125,1.0138907432556152,1.0138907432556152,8.021162033081055,2.1870765686035156,2.334094762802124,,,
155,NPac_155,2003-01-15,2010-01-15,2025-01-15,10.0,-112.5,North_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,27.43000030517578,28.3799991607666,28.670000076293945,0.12879779934883118,-0.39135369658470154,0.412003141914734,288.21681100265226,0.08955571055412292,0.08955571055412292,0.0016097999177873135,0.0016097999177873135,0.3704897165298462,0.3704897165298462,1.0897732973098755,1.0897732973098755,201.23028564453125,201.23028564453125,1.7759774923324585,1.7759774923324585,7.998648643493652,1.988945722579956,2.3023922443389893,,,
156,ARC_156,2003-01-15,2010-01-15,2025-01-15,85.0,75.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.709999918937683,-1.6399999856948853,0.03705429658293724,-0.10721689462661743,0.11343933792398235,289.06521536347265,0.06616439670324326,0.06616439670324326,5.339798450469971,5.339798450469971,0.45161449909210205,0.45161449909210205,8.886975288391113,8.886975288391113,369.2790222167969,369.2790222167969,0.25131240487098694,0.25131240487098694,8.168378829956055,2.1548523902893066,2.3074734210968018,1.0,0.9699999690055847,0.8499999642372131
157,Eq_157,2003-01-15,2010-01-15,2025-01-15,-5.0,97.5,Equatorial,Indian_Ocean,Tropical_Marine,Tropical,27.719999313354492,29.399999618530273,29.59000015258789,-0.3476467430591583,0.02840348333120346,0.34880512585824536,175.3291866227156,0.07695593684911728,0.07695593684911728,0.002758422866463661,0.002758422866463661,0.0008879682281985879,0.0008879682281985879,2.4584450721740723,2.4584450721740723,199.55764770507812,199.55764770507812,1.7966852188110352,1.7966852188110352,8.01684856414795,1.9544459581375122,2.2821404933929443,,,
158,SO_158,2003-01-15,2010-01-15,2025-01-15,-65.0,-105.0,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,0.6100000143051147,1.3799999952316284,0.5099999904632568,0.025620412081480026,0.033313922584056854,0.04202645539611188,52.43754820154049,0.05298050493001938,0.05298050493001938,26.738067626953125,26.738067626953125,1.87129545211792,1.87129545211792,36.99781799316406,36.99781799316406,327.49700927734375,327.49700927734375,0.001564685138873756,0.001564685138873756,8.033037185668945,2.2113070487976074,2.3383543491363525,,,
159,NPac_159,2003-01-15,2010-01-15,2025-01-15,10.0,150.0,North_Pacific,Indian_Ocean,Tropical_Marine,Tropical,27.139999389648438,28.59000015258789,29.920000076293945,-0.1966984122991562,0.08704824000597,0.21509918988491286,156.1283707496746,0.08293890208005905,0.08293890208005905,0.0010177840013056993,0.0010177840013056993,0.0837186723947525,0.0837186723947525,1.5542869567871094,1.5542869567871094,199.33984375,199.33984375,1.9576383829116821,1.9576383829116821,8.020438194274902,1.990909457206726,2.3227908611297607,,,
160,ARC_160,2003-01-15,2010-01-15,2025-01-15,77.5,120.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.7699999809265137,-1.2599999904632568,0.09565923362970352,-0.05237315967679024,0.10905795171904141,331.29941980485006,0.21546638011932373,0.21546638011932373,3.7011353969573975,3.7011353969573975,0.3081648647785187,0.3081648647785187,9.778703689575195,9.778703689575195,372.6910095214844,372.6910095214844,1.2421104907989502,1.2421104907989502,8.154500007629395,2.1186251640319824,2.261568307876587,1.0,0.9899999499320984,0.47999998927116394
161,Eq_161,2003-01-15,2010-01-15,2025-01-15,-5.0,-7.5,Equatorial,Atlantic_Ocean,Tropical_Marine,Tropical,25.049999237060547,28.25,24.959999084472656,-0.39121225476264954,0.10148526728153229,0.40416121505122216,165.45732938201124,0.1010955348610878,0.1010955348610878,0.0014808508567512035,0.0014808508567512035,0.03213896229863167,0.03213896229863167,2.3968091011047363,2.3968091011047363,208.48196411132812,208.48196411132812,2.6352217197418213,2.6352217197418213,7.983941555023193,2.0588855743408203,2.391857624053955,,,
162,Ind_162,2003-01-15,2010-01-15,2025-01-15,-20.0,82.5,Indian_Ocean,Indian_Ocean,Tropical_Marine,Tropical,25.139999389648438,27.0,23.689998626708984,-0.10102599859237671,0.027290333062410355,0.10464709585193556,164.88338757553691,0.26837030053138733,0.26837030053138733,0.006065716966986656,0.006065716966986656,0.04496543109416962,0.04496543109416962,2.056015968322754,2.056015968322754,214.28675842285156,214.28675842285156,9.261332511901855,9.261332511901855,8.040640830993652,2.03947377204895,2.371593713760376,,,
163,Eq_163,2003-01-15,2010-01-15,2025-01-15,-12.5,-97.5,Equatorial,Atlantic_Ocean,Tropical_Marine,Tropical,23.709999084472656,25.5,23.209999084472656,-0.019997723400592804,0.02220575325191021,0.029883179527810253,132.00509151203946,0.16375984251499176,0.16375984251499176,2.9022316932678223,2.9022316932678223,0.6540493965148926,0.6540493965148926,0.5082287192344666,0.5082287192344666,216.56643676757812,216.56643676757812,5.087038993835449,5.087038993835449,8.008379936218262,2.0970797538757324,2.41133189201355,,,
