Location_ID,Location_Name,Date_Early,Date_Mid,Date_Late,Latitude,Longitude,Region,Ocean_Basin,Ecosystem_Type,Climate_Zone,SST_2003_C,SST_2010_C,SST_2025_C,SST_Anomaly_2003_C,SST_Anomaly_2010_C,SST_Anomaly_2025_C,Sea_Ice_2003_percent,Sea_Ice_2010_percent,Sea_Ice_2025_percent,Chlorophyll_2003_mg_m3,Chlorophyll_2010_mg_m3,Nitrate_2003_mmol_m3,Nitrate_2010_mmol_m3,Phosphate_2003_mmol_m3,Phosphate_2010_mmol_m3,Silicate_2003_mmol_m3,Silicate_2010_mmol_m3,Oxygen_2003_mmol_m3,Oxygen_2010_mmol_m3,Marine_Life_Production_2003_mg_m3_day,Marine_Life_Production_2010_mg_m3_day,pH_2025,DIC_2025_mol_m3,Alkalinity_2025_mol_m3,Current_U_2025_m_s,Current_V_2025_m_s,Current_Speed_2025_m_s,Current_Direction_2025_deg
140,NPac_140,2003-01-15,2010-01-15,2025-01-15,57.87,-166.82,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,3.619999885559082,-0.12999999523162842,3.679999828338623,1.5499999523162842,-2.200000047683716,1.6200000047683716,0.0,0.0,0.0,0.31957441568374634,0.2538430690765381,10.794306755065918,8.291159629821777,1.1011073589324951,1.042287826538086,16.94172477722168,14.632577896118164,317.94207763671875,344.612548828125,0.8787052035331726,0.7248374223709106,8.025595664978027,2.1101908683776855,2.2344770431518555,-0.03447786718606949,-0.05570121482014656,0.0655083861665082,238.24337354434124
141,NPac_141,2003-01-15,2010-01-15,2025-01-15,33.87,-159.56,North_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,15.109999656677246,15.609999656677246,17.56999969482422,-1.899999976158142,-1.399999976158142,0.5600000023841858,0.0,0.0,0.0,0.11992598325014114,0.1858489066362381,0.007491895463317633,0.10305122286081314,0.08824381232261658,0.09402541816234589,2.5619282722473145,2.6092405319213867,251.95028686523438,250.8266143798828,1.5246052742004395,3.344567060470581,8.072266578674316,2.0649359226226807,2.3302667140960693,0.14331158995628357,-0.08947253227233887,0.16894835260227511,328.02257318218415
142,NPac_142,2003-01-15,2010-01-15,2025-01-15,12.19,146.3,North_Pacific,Indian_Ocean,Subtropical_Marine,Tropical,28.239999771118164,28.329999923706055,29.03999900817871,0.14000000059604645,0.22999998927116394,0.9399999976158142,0.0,0.0,0.0,0.06963527947664261,0.06900478899478912,0.00088145537301898,0.0009080360759980977,0.10251695662736893,0.19120784103870392,1.6744070053100586,1.3752464056015015,202.48492431640625,200.23361206054688,1.451205849647522,1.2247159481048584,8.034832000732422,1.9680540561676025,2.3059444427490234,-0.11692555993795395,0.06695440411567688,0.13473855720353187,150.2035038761023
143,NPac_143,2003-01-15,2010-01-15,2025-01-15,34.19,-178.3,North_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,18.40999984741211,16.010000228881836,17.19999885559082,1.3199999332427979,-1.0799999237060547,0.10999999940395355,0.0,0.0,0.0,0.1876910924911499,0.2196769416332245,1.0561610460281372,1.0763505697250366,0.1670927107334137,0.1566135734319687,2.8008008003234863,2.482722043991089,252.614501953125,250.1968536376953,2.6503546237945557,3.507676839828491,8.076180458068848,2.0679423809051514,2.3303558826446533,-0.18504099547863007,0.0038204453885555267,0.18508043065297133,178.8172118257329
144,NPac_144,2003-01-15,2010-01-15,2025-01-15,7.96,169.21,North_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,27.469999313354492,28.170000076293945,29.170000076293945,-0.7400000095367432,-0.03999999910593033,0.9599999785423279,0.0,0.0,0.0,0.08475598692893982,0.08874647319316864,0.0006850315839983523,0.000730906322132796,0.04454685002565384,0.15096737444400787,1.8060414791107178,1.4753336906433105,201.5271759033203,200.84999084472656,2.003899097442627,2.378697156906128,8.028265953063965,1.9791673421859741,2.3112072944641113,-0.10106958448886871,-0.011318585835397243,0.10170138295060606,186.38981919778985
145,NPac_145,2003-01-15,2010-01-15,2025-01-15,6.99,-147.8,North_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,28.099998474121094,28.649999618530273,27.34000015258789,0.6200000047683716,1.1699999570846558,-0.12999999523162842,0.0,0.0,0.0,0.16108447313308716,0.14215202629566193,0.5148969888687134,0.3167037069797516,0.2735362648963928,0.29252946376800537,1.8527528047561646,1.5802373886108398,200.77786254882812,200.15298461914062,5.501317977905273,4.356598854064941,8.005414962768555,2.024019479751587,2.334078073501587,-0.4639217257499695,0.05028963088989258,0.4666394910397871,173.81323148568524
146,NPac_146,2003-01-15,2010-01-15,2025-01-15,7.51,-153.88,North_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,27.489999771118164,28.279998779296875,27.5,-0.14000000059604645,0.6499999761581421,-0.12999999523162842,0.0,0.0,0.0,0.0818844810128212,0.15744565427303314,0.0012858591508120298,0.052521962672472,0.12358915060758591,0.26037368178367615,1.6102325916290283,1.482322335243225,201.93780517578125,200.8743133544922,1.2000300884246826,6.546201705932617,7.962158679962158,2.0591351985931396,2.3464372158050537,-0.3092312216758728,0.14297889173030853,0.34068594326678653,155.1856480629311
147,NPac_147,2003-01-15,2010-01-15,2025-01-15,22.22,149.77,North_Pacific,Indian_Ocean,Subtropical_Marine,Tropical,26.489999771118164,27.15999984741211,26.649999618530273,0.25,0.9300000071525574,0.4099999964237213,0.0,0.0,0.0,0.08098922669887543,0.06819388270378113,0.0009477739804424345,0.0010564367985352874,0.01225209329277277,0.0049546509981155396,1.698907494544983,1.569318413734436,204.36390686035156,205.75027465820312,1.5614339113235474,1.0417206287384033,8.05916976928711,2.0216991901397705,2.370713710784912,0.10010571777820587,-0.07971569150686264,0.1279677545489765,321.46916178520775
148,NPac_148,2003-01-15,2010-01-15,2025-01-15,28.28,-177.49,North_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,22.170000076293945,20.889999389648438,22.709999084472656,0.8899999856948853,-0.38999998569488525,1.4399999380111694,0.0,0.0,0.0,0.04271577671170235,0.043317731469869614,0.001566871302202344,0.0013238773681223392,0.023344313725829124,0.02159128710627556,1.8065476417541504,1.7687122821807861,222.59617614746094,223.56443786621094,0.2816092073917389,0.22891761362552643,8.065815925598145,2.0535149574279785,2.369917869567871,-0.043191876262426376,-0.07636290788650513,0.08773158995454042,240.50692228493676
149,NPac_149,2003-01-15,2010-01-15,2025-01-15,64.05,143.93,North_Pacific,Indian_Ocean,Temperate_Marine,Temperate,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
150,NPac_150,2003-01-15,2010-01-15,2025-01-15,6.66,-131.75,North_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,27.959999084472656,28.3799991607666,26.719999313354492,0.7899999618530273,1.209999918937683,-0.44999998807907104,0.0,0.0,0.0,0.15146027505397797,0.14488807320594788,1.0103822946548462,1.2699089050292969,0.3277181386947632,0.37638673186302185,2.017277717590332,1.9848936796188354,201.60391235351562,202.1161651611328,5.02699613571167,5.109339714050293,7.983700752258301,2.0437145233154297,2.3405160903930664,0.6588325500488281,-0.07622063159942627,0.663226894573235,353.4007633667812
151,SPac_151,2003-01-15,2010-01-15,2025-01-15,-52.56,-166.42,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,9.429999351501465,7.87999963760376,9.369999885559082,0.550000011920929,-1.0,0.4899999797344208,0.0,0.0,0.0,0.29232943058013916,0.2991913855075836,15.538169860839844,15.594239234924316,1.2231658697128296,1.2292789220809937,10.461807250976562,10.91956615447998,284.5469970703125,290.9585266113281,8.255735397338867,6.520687580108643,8.015313148498535,2.171293020248413,2.345989465713501,0.32667359709739685,-0.17865857481956482,0.3723365754221715,331.3256449690396
152,SPac_152,2003-01-15,2010-01-15,2025-01-15,-31.19,177.84,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,20.489999771118164,21.350000381469727,21.369998931884766,-1.4399999380111694,-0.5799999833106995,-0.5600000023841858,0.0,0.0,0.0,0.06447765231132507,0.0638849064707756,0.0011040883837267756,0.0014241288881748915,0.11623723804950714,0.12389553338289261,0.706570565700531,0.5905684232711792,228.0503692626953,228.89459228515625,0.5422797203063965,0.5943824648857117,8.05159854888916,2.0946054458618164,2.3902125358581543,0.07872343063354492,0.20483964681625366,0.21944625637846296,68.9773659577146
153,SPac_153,2003-01-15,2010-01-15,2025-01-15,-1.91,147.87,South_Pacific,Indian_Ocean,Subtropical_Marine,Tropical,29.84000015258789,29.81999969482422,30.149999618530273,0.5,0.4699999988079071,0.7999999523162842,0.0,0.0,0.0,0.09861289709806442,0.10893750190734863,0.0009714412735775113,0.0009212351287715137,0.1510528326034546,0.1934663951396942,1.5703576803207397,2.15240216255188,199.6875,200.28463745117188,2.836430549621582,4.2989678382873535,7.995245456695557,2.0042166709899902,2.3372485637664795,-0.7572282552719116,-0.010870808735489845,0.757306282203381,180.82248472937363
154,SPac_154,2003-01-15,2010-01-15,2025-01-15,-39.33,-158.22,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,16.40999984741211,17.760000228881836,18.420000076293945,0.04999999701976776,1.399999976158142,2.049999952316284,0.0,0.0,0.0,0.25602811574935913,0.14996570348739624,5.784882068634033,2.6930017471313477,0.5819544196128845,0.34615910053253174,2.257965087890625,1.3767483234405518,255.45724487304688,245.15338134765625,10.8214750289917,4.229692459106445,8.006522178649902,2.1123316287994385,2.350336790084839,-0.09710975736379623,-0.10908880084753036,0.14605023603406986,228.32484406825733
155,SPac_155,2003-01-15,2010-01-15,2025-01-15,-8.33,131.71,South_Pacific,Indian_Ocean,Subtropical_Marine,Tropical,31.03999900817871,29.619998931884766,30.389999389648438,1.6200000047683716,0.19999998807907104,0.9699999690055847,0.0,0.0,0.0,0.09081321209669113,0.09816641360521317,0.0014174330281093717,0.0015441796276718378,0.0006921757012605667,0.008406097069382668,4.659036636352539,4.736954689025879,197.55787658691406,198.4486846923828,1.8487591743469238,2.763681650161743,8.008394241333008,1.9744938611984253,2.3086161613464355,-0.30337095260620117,-0.1707669347524643,0.34813112599988294,209.37507793265343
156,SPac_156,2003-01-15,2010-01-15,2025-01-15,-9.26,-160.14,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,30.209999084472656,30.760000228881836,29.06999969482422,1.2400000095367432,1.7999999523162842,0.10999999940395355,0.0,0.0,0.0,0.13831104338169098,0.13993392884731293,0.4735855460166931,0.57926344871521,0.3102989196777344,0.34170177578926086,1.7707420587539673,1.736812949180603,197.89501953125,199.2073974609375,6.199962615966797,6.170388221740723,8.01620864868164,2.0679423809051514,2.4194271564483643,-0.18858321011066437,0.015442531555891037,0.1892144257621434,175.31865988971566
157,SPac_157,2003-01-15,2010-01-15,2025-01-15,-6.96,-124.09,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,26.829999923706055,26.60999870300293,25.6299991607666,0.7899999618530273,0.5799999833106995,-0.4099999964237213,0.0,0.0,0.0,0.20312124490737915,0.20866656303405762,4.268881320953369,4.6095871925354,0.6394512057304382,0.6719235777854919,2.197633743286133,2.4899537563323975,209.7533721923828,211.61061096191406,9.64840030670166,9.616768836975098,7.931333065032959,2.1228246688842773,2.381398916244507,-0.22147978842258453,-0.02558412216603756,0.22295255994654903,186.5892873717076
158,SPac_158,2003-01-15,2010-01-15,2025-01-15,-36.49,138.48,South_Pacific,Atlantic_Ocean,Temperate_Marine,Subtropical,16.799999237060547,19.459999084472656,19.459999084472656,-0.7099999785423279,1.9499999284744263,1.9499999284744263,0.0,0.0,0.0,0.7752564549446106,0.10308144241571426,0.2591782510280609,0.002271373989060521,0.13174761831760406,0.08995690196752548,1.4461647272109985,1.0328772068023682,246.1977081298828,236.9575958251953,36.18806076049805,2.0806617736816406,7.999095916748047,2.125497579574585,2.376425266265869,-0.06305219978094101,0.04610252007842064,0.07810904080064532,143.8264678464605
159,SPac_159,2003-01-15,2010-01-15,2025-01-15,-13.01,-141.22,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,28.799999237060547,28.939998626708984,28.809999465942383,0.6100000143051147,0.75,0.6200000047683716,0.0,0.0,0.0,0.0661342516541481,0.14758963882923126,0.0005132007063366473,0.16292108595371246,0.272783488035202,0.3050214350223541,1.18747079372406,1.2379554510116577,197.8232421875,199.87803649902344,0.92905193567276,6.2813401222229,8.013216018676758,2.0837371349334717,2.429466962814331,-0.1444397121667862,-0.049676816910505295,0.15274363027368412,198.97951244194607
160,SPac_160,2003-01-15,2010-01-15,2025-01-15,-38.55,-141.28,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,17.329999923706055,19.439998626708984,19.75,0.9599999785423279,3.0799999237060547,3.3899998664855957,0.0,0.0,0.0,0.17047522962093353,0.14828333258628845,3.3541955947875977,2.5635385513305664,0.40385234355926514,0.33766233921051025,1.4050074815750122,1.3017774820327759,250.7037811279297,238.6775665283203,5.511431694030762,4.4061055183410645,7.995777606964111,2.102611541748047,2.344470262527466,-0.031020916998386383,0.02011227235198021,0.036970269008772504,147.04282262801047
161,SPac_161,2003-01-15,2010-01-15,2025-01-15,-33.15,-122.4,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,20.229999542236328,19.60999870300293,19.799999237060547,-0.5699999928474426,-1.1899999380111694,-1.0,0.0,0.0,0.0,0.04431483894586563,0.043002430349588394,0.0008458407828584313,0.000972429639659822,0.13160617649555206,0.08015912771224976,1.3217540979385376,1.1100789308547974,234.3058319091797,231.43641662597656,0.16612917184829712,0.20164847373962402,8.038702964782715,2.086662769317627,2.353449583053589,0.0575258694589138,-0.021899433806538582,0.06155331719778356,339.1587490187307
162,SPac_162,2003-01-15,2010-01-15,2025-01-15,-64.89,-124.12,South_Pacific,Southern_Ocean,Subpolar_Marine,Temperate,1.5,0.8299999833106995,0.3499999940395355,0.4399999976158142,-0.2199999988079071,-0.699999988079071,0.0,0.0,0.0,0.3436121940612793,0.3407023847103119,25.8275203704834,23.77423095703125,1.8615083694458008,1.7215073108673096,37.35264587402344,29.152883529663086,341.4248046875,338.4373779296875,5.545844078063965,4.88810920715332,8.043383598327637,2.2160446643829346,2.346256971359253,0.2079935520887375,0.04489346221089363,0.21278331856555693,12.179909483825252
163,SPac_163,2003-01-15,2010-01-15,2025-01-15,-12.25,164.59,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,28.510000228881836,28.420000076293945,29.51999855041504,-0.5999999642372131,-0.6899999976158142,0.41999998688697815,0.0,0.0,0.0,0.06494094431400299,0.08718057721853256,0.0007594574708491564,0.0006619035848416388,0.19568096101284027,0.2460489720106125,1.4078037738800049,1.4532051086425781,199.04176330566406,198.5373992919922,0.8530092835426331,1.7377352714538574,8.033093452453613,1.9819902181625366,2.3322935104370117,-0.09321930259466171,-0.17286500334739685,0.1963979321645995,241.66375945183307
164,SPac_164,2003-01-15,2010-01-15,2025-01-15,-39.77,-153.83,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,16.25,18.15999984741211,18.56999969482422,0.3499999940395355,2.259999990463257,2.669999837875366,0.0,0.0,0.0,0.2648809552192688,0.1581963300704956,5.875371932983398,2.9385905265808105,0.5871625542640686,0.3643586039543152,2.0491585731506348,1.3852167129516602,253.71214294433594,243.7563018798828,11.115331649780273,4.739379405975342,8.006710052490234,2.11154842376709,2.344648838043213,-0.03087431937456131,-0.0953582301735878,0.10023180961491897,252.0595018580796
165,SPac_165,2003-01-15,2010-01-15,2025-01-15,-35.58,141.13,South_Pacific,Atlantic_Ocean,Temperate_Marine,Subtropical,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
166,SPac_166,2003-01-15,2010-01-15,2025-01-15,-3.82,-165.65,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,28.649999618530273,30.279998779296875,28.219999313354492,0.41999998688697815,2.049999952316284,-0.009999999776482582,0.0,0.0,0.0,0.07677041739225388,0.14255407452583313,0.0006493320688605309,2.0775794982910156,0.1603480726480484,0.451128751039505,1.634704351425171,2.0210964679718018,197.55804443359375,201.2730255126953,1.4077409505844116,6.314720153808594,7.941617488861084,2.1018753051757812,2.3893959522247314,-0.0584539957344532,-0.1909005045890808,0.19964937332656252,252.9753401607697
167,SPac_167,2003-01-15,2010-01-15,2025-01-15,-55.69,161.89,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,5.699999809265137,4.889999866485596,4.889999866485596,-0.28999999165534973,-1.100000023841858,-1.100000023841858,0.0,0.0,0.0,0.2722932994365692,0.27791109681129456,21.48662757873535,19.621461868286133,1.5963172912597656,1.46968674659729,21.902862548828125,19.22929573059082,312.0633544921875,307.99041748046875,6.085104942321777,5.949686527252197,8.017037391662598,2.1989521980285645,2.343682289123535,0.11685039103031158,-0.03412684053182602,0.12173189856656884,343.71924697106
168,SPac_168,2003-01-15,2010-01-15,2025-01-15,-11.59,-147.51,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,29.28999900817871,29.599998474121094,29.09000015258789,0.7400000095367432,1.0499999523162842,0.550000011920929,0.0,0.0,0.0,0.11099535971879959,0.14039243757724762,0.000983589794486761,0.42417430877685547,0.2724151313304901,0.32752349972724915,1.5014135837554932,1.5028958320617676,198.373291015625,199.50350952148438,3.4528496265411377,5.807313919067383,8.028661727905273,2.076111316680908,2.4364025592803955,-0.17027691006660461,-0.08677158504724503,0.19111131330573247,207.00298271066748
169,SPac_169,2003-01-15,2010-01-15,2025-01-15,-37.7,-172.73,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,18.03999900817871,17.299999237060547,19.3799991607666,-0.25,-0.9899999499320984,1.090000033378601,0.0,0.0,0.0,0.14520001411437988,0.17808786034584045,1.3861217498779297,3.2150654792785645,0.2526240050792694,0.38182708621025085,1.5022915601730347,1.2219516038894653,243.74337768554688,246.18370056152344,4.174986362457275,5.602750778198242,8.020045280456543,2.1082117557525635,2.362680673599243,-0.04801185429096222,0.01108147669583559,0.04927410352524878,167.00332336418467
170,SPac_170,2003-01-15,2010-01-15,2025-01-15,-43.49,-153.42,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,14.609999656677246,15.309999465942383,15.589999198913574,0.9599999785423279,1.659999966621399,1.9399999380111694,0.0,0.0,0.0,0.31459006667137146,0.30485647916793823,9.363147735595703,7.570657730102539,0.8220051527023315,0.7105557918548584,3.7863309383392334,2.2236855030059814,264.5821533203125,256.4546813964844,11.610265731811523,12.09631633758545,8.01164436340332,2.1210761070251465,2.3359971046447754,0.07745572924613953,0.0001396245206706226,0.07745585509216231,0.10328334861250943
171,SPac_171,2003-01-15,2010-01-15,2025-01-15,-32.08,-169.67,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,21.020000457763672,19.829999923706055,21.44999885559082,0.10999999940395355,-1.090000033378601,0.5299999713897705,0.0,0.0,0.0,0.06737658381462097,0.18371421098709106,0.0012006787583231926,0.18806204199790955,0.11925610154867172,0.13911111652851105,0.7291501760482788,0.7229260802268982,229.9991912841797,236.5615997314453,0.6650503277778625,6.479097843170166,8.035069465637207,2.105398178100586,2.38991641998291,0.11821933090686798,0.027837995439767838,0.12145272409531244,13.250476707056901
172,SPac_172,2003-01-15,2010-01-15,2025-01-15,-60.47,150.76,South_Pacific,Southern_Ocean,Subpolar_Marine,Temperate,1.4199999570846558,1.5099999904632568,0.10999999940395355,0.10999999940395355,0.19999998807907104,-1.1899999380111694,0.0,0.0,0.0,0.24720685184001923,0.24310603737831116,26.007122039794922,25.492637634277344,1.880287528038025,1.8464998006820679,37.92717742919922,43.08721160888672,351.2500915527344,355.7100830078125,5.52445125579834,5.591401100158691,8.030508041381836,2.241570472717285,2.363381862640381,0.02326527051627636,0.11193337291479111,0.1143256435987885,78.25829440075205
173,SPac_173,2003-01-15,2010-01-15,2025-01-15,-47.66,168.48,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,12.460000038146973,11.869999885559082,13.859999656677246,0.7299999594688416,0.14999999105930328,2.129999876022339,0.0,0.0,0.0,0.6127204298973083,0.8234120607376099,11.466264724731445,11.680999755859375,0.9430795311927795,0.9586606025695801,5.065210342407227,5.452116966247559,283.96160888671875,286.3183898925781,17.38014793395996,17.53598403930664,8.080540657043457,2.112757682800293,2.3468759059906006,0.12630651891231537,0.12456689029932022,0.17739855376690633,44.60270089912144
174,SPac_174,2003-01-15,2010-01-15,2025-01-15,-39.34,140.26,South_Pacific,Atlantic_Ocean,Temperate_Marine,Subtropical,15.539999961853027,17.020000457763672,16.78999900817871,-0.4399999976158142,1.0399999618530273,0.8100000023841858,0.0,0.0,0.0,0.2767820358276367,0.248978853225708,2.1665210723876953,5.179804801940918,0.29956644773483276,0.5240761637687683,0.6440314054489136,1.7664552927017212,252.78550720214844,250.08934020996094,10.098210334777832,10.122623443603516,8.027484893798828,2.1202332973480225,2.3561928272247314,0.01471143402159214,-0.035458918660879135,0.0383895975958397,292.5329123400094
175,SPac_175,2003-01-15,2010-01-15,2025-01-15,-32.19,138.83,South_Pacific,Indian_Ocean,Temperate_Marine,Subtropical,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
176,SPac_176,2003-01-15,2010-01-15,2025-01-15,-46.48,-133.79,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,12.529999732971191,15.569999694824219,11.15999984741211,1.4299999475479126,4.46999979019165,0.05999999865889549,0.0,0.0,0.0,0.2986096739768982,0.32142341136932373,12.87007999420166,12.66771411895752,1.055993676185608,1.0490658283233643,7.188710689544678,5.1292290687561035,274.8689270019531,265.8365783691406,11.142248153686523,13.139936447143555,8.03101634979248,2.1471502780914307,2.338655710220337,0.12463410943746567,-0.0018367490265518427,0.12464764290694272,359.1556857903374
177,SPac_177,2003-01-15,2010-01-15,2025-01-15,-47.99,-152.26,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,12.09000015258789,13.219999313354492,13.34999942779541,0.8299999833106995,1.959999918937683,2.0999999046325684,0.0,0.0,0.0,0.3421062231063843,0.31650277972221375,12.199135780334473,10.82007884979248,1.00429105758667,0.9249332547187805,5.038304805755615,4.971506118774414,277.1597900390625,272.0516052246094,10.463580131530762,10.81345272064209,8.038227081298828,2.139936923980713,2.347886323928833,0.03353260084986687,0.020366432145237923,0.03923298201874378,31.27291073868775
178,SPac_178,2003-01-15,2010-01-15,2025-01-15,-6.78,140.28,South_Pacific,Indian_Ocean,Subtropical_Marine,Tropical,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
179,SPac_179,2003-01-15,2010-01-15,2025-01-15,-25.28,-149.75,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,24.19999885559082,25.19999885559082,25.18000030517578,-0.19999998807907104,0.7999999523162842,0.7799999713897705,0.0,0.0,0.0,0.06570646911859512,0.07598960399627686,0.001424264395609498,0.0012934351107105613,0.05405200645327568,0.048096656799316406,1.2537320852279663,1.1400549411773682,214.4093017578125,211.77410888671875,0.6414065361022949,0.9071176648139954,8.02376651763916,2.079230546951294,2.3960652351379395,0.08571363985538483,-0.005261540878564119,0.08587497813493414,356.4873001742459
180,SPac_180,2003-01-15,2010-01-15,2025-01-15,-24.03,153.6,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,26.170000076293945,27.059999465942383,28.06999969482422,-0.3700000047683716,0.5199999809265137,1.5299999713897705,0.0,0.0,0.0,0.09337793290615082,0.10749001801013947,0.00161169923376292,0.001115508726797998,0.11211913079023361,0.14926457405090332,1.4716674089431763,1.271989107131958,204.65858459472656,204.4968719482422,2.616274118423462,3.728318929672241,8.035042762756348,2.0311806201934814,2.372997522354126,0.4272650480270386,-0.22700366377830505,0.4838244357556999,332.01852738246504
181,SPac_181,2003-01-15,2010-01-15,2025-01-15,-4.88,144.04,South_Pacific,Indian_Ocean,Subtropical_Marine,Tropical,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
182,SPac_182,2003-01-15,2010-01-15,2025-01-15,-48.03,175.69,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,9.649999618530273,9.309999465942383,11.989999771118164,-1.4199999570846558,-1.7599999904632568,0.9199999570846558,0.0,0.0,0.0,0.2999287247657776,0.41387608647346497,15.928269386291504,16.25725555419922,1.2333803176879883,1.24664306640625,11.209275245666504,11.300175666809082,288.86065673828125,293.2922058105469,8.772114753723145,8.836210250854492,8.011370658874512,2.159263849258423,2.347623825073242,-0.09124456346035004,0.12157668173313141,0.1520080915685378,126.88860889697763
183,SPac_183,2003-01-15,2010-01-15,2025-01-15,-15.51,177.73,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,28.85999870300293,27.28999900817871,29.459999084472656,0.1899999976158142,-1.3799999952316284,0.7999999523162842,0.0,0.0,0.0,0.09152021259069443,0.09018945693969727,0.0008880871464498341,0.0005628093495033681,0.13040116429328918,0.22930747270584106,1.2809321880340576,1.3212485313415527,199.45913696289062,202.07061767578125,2.4134302139282227,2.42386794090271,8.040312767028809,2.0104236602783203,2.370758295059204,-0.14731858670711517,-0.07436271756887436,0.1650229673518507,206.78349592164363
184,SPac_184,2003-01-15,2010-01-15,2025-01-15,-27.93,-160.86,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,21.739999771118164,23.369998931884766,24.229999542236328,-1.3299999237060547,0.29999998211860657,1.1699999570846558,0.0,0.0,0.0,0.05906859040260315,0.053899772465229034,0.0005803099484182894,0.0007904823287390172,0.04301832616329193,0.08191663771867752,1.2493497133255005,1.1322004795074463,224.11386108398438,223.7066650390625,0.38358691334724426,0.3836457431316376,8.028606414794922,2.085986852645874,2.390498638153076,-0.1737615466117859,0.16467492282390594,0.239396961735063,136.53795525867977
185,SPac_185,2003-01-15,2010-01-15,2025-01-15,-53.57,142.95,South_Pacific,Atlantic_Ocean,Subpolar_Marine,Temperate,5.609999656677246,4.909999847412109,5.079999923706055,0.8199999928474426,0.11999999731779099,0.28999999165534973,0.0,0.0,0.0,0.262211412191391,0.2601175308227539,22.371925354003906,22.867542266845703,1.6532783508300781,1.6873525381088257,21.522096633911133,27.267057418823242,317.2991027832031,328.1375732421875,6.791560649871826,6.052521228790283,8.015780448913574,2.1942732334136963,2.3412489891052246,-0.06786911934614182,-0.04581030458211899,0.0818828514814143,214.0185664650673
186,SPac_186,2003-01-15,2010-01-15,2025-01-15,-17.51,-134.61,South_Pacific,Pacific_Ocean,Subtropical_Marine,Tropical,27.719999313354492,28.299999237060547,27.899999618530273,0.2199999988079071,0.7999999523162842,0.3999999761581421,0.0,0.0,0.0,0.06328638643026352,0.05978749692440033,0.0006422809674404562,0.0006238691858015954,0.23765519261360168,0.27202698588371277,1.0821207761764526,0.8677588701248169,200.07257080078125,199.85267639160156,0.5913241505622864,0.5200235843658447,8.036956787109375,2.10569167137146,2.4686100482940674,-0.10252748429775238,-0.056996703147888184,0.11730519684205959,209.07039748231492
187,SPac_187,2003-01-15,2010-01-15,2025-01-15,-25.77,-134.13,South_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,25.43000030517578,24.760000228881836,24.899999618530273,0.4599999785423279,-0.20999999344348907,-0.07000000029802322,0.0,0.0,0.0,0.06619856506586075,0.06446587294340134,0.0005819126963615417,0.0023166914470493793,0.05102577432990074,0.04998205974698067,1.240648865699768,1.1530336141586304,211.02459716796875,213.88812255859375,0.6093108057975769,0.8299559354782104,8.043096542358398,2.0773003101348877,2.4029648303985596,0.06561373174190521,0.002222882816568017,0.06565137470849253,1.9403424831086271
